id,result_url,upload_date,uploaded_listing,model_id_original,model_name,model_name_en,arch,framework,backend,ai_device,cpu_name,cpu_topology,base_frequency,memory,os,single_precision_score,half_precision_score,quantized_score
543313,https://browser.geekbench.com/ai/v1/543313,August 04 2026 05:44 AM,"Tue, 04 Aug 2026 05:44:44 +0000","Mac17,5",MacBook Neo（A18 Pro，2026 年）,,Apple Silicon,Core ML,Neural Engine,Apple A18 Pro,Apple A18 Pro,"1 Processor, 6 Cores",4.04 GHz,8.00 GB,macOS 26.6 (Build 25G72),4731,34911,48780
543314,https://browser.geekbench.com/ai/v1/543314,August 04 2026 05:46 AM,"Tue, 04 Aug 2026 05:46:30 +0000","Mac17,5",MacBook Neo（A18 Pro，2026 年）,,Apple Silicon,Core ML,Neural Engine,Apple A18 Pro,Apple A18 Pro,"1 Processor, 6 Cores",4.04 GHz,8.00 GB,macOS 26.6 (Build 25G72),4834,34956,48508
543664,https://browser.geekbench.com/ai/v1/543664,August 04 2026 05:53 PM,"Tue, 04 Aug 2026 17:53:19 +0000","MacPro7,1",Mac Pro（2019 年）,,Intel,Core ML,CPU,Intel Core i3-8100,Intel Core i3-8100,"1 Processor, 4 Cores",3.60 GHz,24.00 GB,macOS 26.6 (Build 25G72),807,519,364
543665,https://browser.geekbench.com/ai/v1/543665,August 04 2026 05:55 PM,"Tue, 04 Aug 2026 17:55:10 +0000","iMacPro1,1",iMac Pro（2017 年）,,Intel,Core ML,CPU,Intel Core i5-13400F,Intel Core i5-13400F,"1 Processor, 6 Cores, 16 Threads",2.50 GHz,32.00 GB,macOS 15.7.8 (Build 24G824),1377,153,120
543668,https://browser.geekbench.com/ai/v1/543668,August 04 2026 06:05 PM,"Tue, 04 Aug 2026 18:05:02 +0000","iMacPro1,1",iMac Pro（2017 年）,,Intel,Core ML,CPU,Intel Core i5-13400F,Intel Core i5-13400F,"1 Processor, 6 Cores, 16 Threads",2.50 GHz,32.00 GB,macOS 15.7.8 (Build 24G824),1356,153,120
543340,https://browser.geekbench.com/ai/v1/543340,August 04 2026 06:27 AM,"Tue, 04 Aug 2026 06:27:50 +0000","Mac17,5",MacBook Neo（A18 Pro，2026 年）,,Apple Silicon,Core ML,Neural Engine,Apple A18 Pro,Apple A18 Pro,"1 Processor, 6 Cores",4.04 GHz,8.00 GB,macOS 26.6 (Build 25G72),4807,34763,48587
543684,https://browser.geekbench.com/ai/v1/543684,August 04 2026 07:06 PM,"Tue, 04 Aug 2026 19:06:47 +0000","MacPro7,1",Mac Pro（2019 年）,,Intel,Core ML,GPU,AMD Radeon RX 6600,Intel Core i7-10700,"1 Processor, 8 Cores, 16 Threads",2.90 GHz,32.00 GB,macOS 15.7.8 (Build 24G824),5626,5790,1439
543690,https://browser.geekbench.com/ai/v1/543690,August 04 2026 07:18 PM,"Tue, 04 Aug 2026 19:18:53 +0000","Mac17,4",MacBook Air（15 英寸，M5，2026 年）,,Apple Silicon,Core ML,Neural Engine,Apple M5,Apple M5,"1 Processor, 10 Cores",4.46 GHz,16.00 GB,macOS 26.5.2 (Build 25F84),5494,41777,59187
543387,https://browser.geekbench.com/ai/v1/543387,August 04 2026 07:32 AM,"Tue, 04 Aug 2026 07:32:56 +0000","MacBook Pro (14-inch, Nov 2023)","MacBook Pro (14-inch, Nov 2023)","MacBook Pro (14-inch, Nov 2023)",Apple Silicon,Core ML,CPU,Apple M3 Pro,Apple M3 Pro,"1 Processor, 11 Cores",3.68 GHz,18.00 GB,macOS 27.0 (Build 26A5388g),4028,7248,5808
543392,https://browser.geekbench.com/ai/v1/543392,August 04 2026 07:48 AM,"Tue, 04 Aug 2026 07:48:18 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,GPU,Apple M4,Apple M4,"1 Processor, 10 Cores",4.41 GHz,16.00 GB,macOS 26.5.1 (Build 25F80),11485,13507,12123
543395,https://browser.geekbench.com/ai/v1/543395,August 04 2026 07:49 AM,"Tue, 04 Aug 2026 07:49:50 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,GPU,Apple M4,Apple M4,"1 Processor, 10 Cores",4.41 GHz,16.00 GB,macOS 26.5.1 (Build 25F80),11495,13495,12099
543397,https://browser.geekbench.com/ai/v1/543397,August 04 2026 07:53 AM,"Tue, 04 Aug 2026 07:53:35 +0000",MacBook Pro (13-inch Mid 2020),MacBook Pro (13-inch Mid 2020),MacBook Pro (13-inch Mid 2020),Intel,Core ML,GPU,Intel(R) Iris(TM) Plus Graphics,Intel Core i7-1068NG7,"1 Processor, 4 Cores, 8 Threads",2.30 GHz,16.00 GB,macOS 26.6 (Build 25G72),838,811,443
543410,https://browser.geekbench.com/ai/v1/543410,August 04 2026 08:10 AM,"Tue, 04 Aug 2026 08:10:54 +0000",Mac Studio (2025),Mac Studio (2025),Mac Studio (2025),Apple Silicon,Core ML,CPU,Apple M4 Max,Apple M4 Max,"1 Processor, 14 Cores",4.51 GHz,36.00 GB,macOS 26.6 (Build 25G72),6250,10196,7736
543415,https://browser.geekbench.com/ai/v1/543415,August 04 2026 08:14 AM,"Tue, 04 Aug 2026 08:14:46 +0000",MacBook Pro (15-inch Mid 2018),MacBook Pro (15-inch Mid 2018),MacBook Pro (15-inch Mid 2018),Intel,Core ML,CPU,Intel Core i7-8850H,Intel Core i7-8850H,"1 Processor, 6 Cores, 12 Threads",2.60 GHz,40.00 GB,macOS 15.7.8 (Build 24G824),773,104,84
543423,https://browser.geekbench.com/ai/v1/543423,August 04 2026 08:21 AM,"Tue, 04 Aug 2026 08:21:41 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,CPU,Apple M4,Apple M4,"1 Processor, 10 Cores",4.41 GHz,16.00 GB,macOS 26.6 (Build 25G70),4795,8122,6511
543424,https://browser.geekbench.com/ai/v1/543424,August 04 2026 08:23 AM,"Tue, 04 Aug 2026 08:23:39 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,GPU,Apple M4,Apple M4,"1 Processor, 10 Cores",4.41 GHz,16.00 GB,macOS 26.6 (Build 25G70),11296,13272,12003
543425,https://browser.geekbench.com/ai/v1/543425,August 04 2026 08:27 AM,"Tue, 04 Aug 2026 08:27:13 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,Neural Engine,Apple M4,Apple M4,"1 Processor, 10 Cores",4.41 GHz,16.00 GB,macOS 26.6 (Build 25G70),4846,37439,52905
543717,https://browser.geekbench.com/ai/v1/543717,August 04 2026 08:46 PM,"Tue, 04 Aug 2026 20:46:44 +0000","iMac20,2",iMac（27 英寸，2020 年）,,Intel,Core ML,CPU,Intel Core i9-13900K,Intel Core i9-13900K,"1 Processor, 8 Cores, 32 Threads",3.00 GHz,64.00 GB,macOS 26.6 (Build 25G70),2087,1382,845
543439,https://browser.geekbench.com/ai/v1/543439,August 04 2026 08:57 AM,"Tue, 04 Aug 2026 08:57:26 +0000","MacBookPro16,3",MacBook Pro（13 英寸，2020 年，两个雷雳 3 端口）,,Intel,Core ML,CPU,Intel Core i5-10310U,Intel Core i5-10310U,"1 Processor, 4 Cores",2.20 GHz,16.00 GB,macOS 26.6 (Build 25G72),650,424,303
543721,https://browser.geekbench.com/ai/v1/543721,August 04 2026 08:58 PM,"Tue, 04 Aug 2026 20:58:09 +0000","iMacPro1,1",iMac Pro（2017 年）,,Intel,Core ML,CPU,Intel Core i5-13400F,Intel Core i5-13400F,"1 Processor, 6 Cores, 16 Threads",2.50 GHz,32.00 GB,macOS 26.6 (Build 25G72),1597,1048,681
543722,https://browser.geekbench.com/ai/v1/543722,August 04 2026 08:58 PM,"Tue, 04 Aug 2026 20:58:41 +0000","iMac20,2",iMac（27 英寸，2020 年）,,Intel,Core ML,GPU,AMD Radeon RX 6900 XT,Intel Core i9-13900K,"1 Processor, 8 Cores, 32 Threads",3.00 GHz,64.00 GB,macOS 26.6 (Build 25G70),9004,8975,2061
543724,https://browser.geekbench.com/ai/v1/543724,August 04 2026 09:03 PM,"Tue, 04 Aug 2026 21:03:22 +0000","iMacPro1,1",iMac Pro（2017 年）,,Intel,Core ML,GPU,AMD Radeon RX 6600,Intel Core i5-13400F,"1 Processor, 6 Cores, 16 Threads",2.50 GHz,32.00 GB,macOS 26.6 (Build 25G72),6335,6431,1662
543726,https://browser.geekbench.com/ai/v1/543726,August 04 2026 09:04 PM,"Tue, 04 Aug 2026 21:04:33 +0000",Mac Studio,Mac Studio,Mac Studio,Apple Silicon,Core ML,CPU,Apple M1 Max,Apple M1 Max,"1 Processor, 10 Cores",3.09 GHz,64.00 GB,macOS 26.6 (Build 25G72),3710,6135,4892
543727,https://browser.geekbench.com/ai/v1/543727,August 04 2026 09:07 PM,"Tue, 04 Aug 2026 21:07:20 +0000",Mac Studio,Mac Studio,Mac Studio,Apple Silicon,Core ML,GPU,Apple M1 Max,Apple M1 Max,"1 Processor, 10 Cores",3.10 GHz,64.00 GB,macOS 26.6 (Build 25G72),13188,14563,13427
543728,https://browser.geekbench.com/ai/v1/543728,August 04 2026 09:13 PM,"Tue, 04 Aug 2026 21:13:59 +0000",Mac Studio,Mac Studio,Mac Studio,Apple Silicon,Core ML,Neural Engine,Apple M1 Max,Apple M1 Max,"1 Processor, 10 Cores",3.12 GHz,64.00 GB,macOS 26.6 (Build 25G72),3808,16403,16143
543734,https://browser.geekbench.com/ai/v1/543734,August 04 2026 09:27 PM,"Tue, 04 Aug 2026 21:27:19 +0000","iMacPro1,1",iMac Pro（2017 年）,,Intel,Core ML,GPU,AMD Radeon RX 6600,Intel Core i5-13400F,"1 Processor, 6 Cores, 16 Threads",2.50 GHz,32.00 GB,macOS 15.7.8 (Build 24G824),6508,6581,1718
543745,https://browser.geekbench.com/ai/v1/543745,August 04 2026 09:50 PM,"Tue, 04 Aug 2026 21:50:26 +0000","MacPro7,1",Mac Pro（2019 年）,,Intel,Core ML,GPU,AMD Radeon RX 5700,Intel Core i7-9700K,"1 Processor, 8 Cores",3.60 GHz,64.00 GB,macOS 15.7.8 (Build 24G824),4497,4359,1165
543753,https://browser.geekbench.com/ai/v1/543753,August 04 2026 09:56 PM,"Tue, 04 Aug 2026 21:56:48 +0000","MacPro7,1",Mac Pro（2019 年）,,Intel,Core ML,CPU,Intel Core i7-9700K,Intel Core i7-9700K,"1 Processor, 8 Cores",3.60 GHz,64.00 GB,macOS 15.7.8 (Build 24G824),1138,135,106
543493,https://browser.geekbench.com/ai/v1/543493,August 04 2026 10:46 AM,"Tue, 04 Aug 2026 10:46:15 +0000",iMac (21.5-inch Retina Early 2019),iMac (21.5-inch Retina Early 2019),iMac (21.5-inch Retina Early 2019),Intel,Core ML,CPU,Intel Core i7-8700,Intel Core i7-8700,"1 Processor, 6 Cores, 12 Threads",3.20 GHz,32.00 GB,macOS 15.7.8 (Build 24G824),930,117,93
543512,https://browser.geekbench.com/ai/v1/543512,August 04 2026 11:04 AM,"Tue, 04 Aug 2026 11:04:51 +0000","MacBook Pro (13-inch, 2022)","MacBook Pro (13-inch, 2022)","MacBook Pro (13-inch, 2022)",Apple Silicon,Core ML,CPU,Apple M2,Apple M2,"1 Processor, 8 Cores",1.95 GHz,24.00 GB,macOS 26.3 (Build 25D125),2095,3793,3028
543546,https://browser.geekbench.com/ai/v1/543546,August 04 2026 11:47 AM,"Tue, 04 Aug 2026 11:47:48 +0000","MacBook Pro (13-inch, 2022)","MacBook Pro (13-inch, 2022)","MacBook Pro (13-inch, 2022)",Apple Silicon,Core ML,GPU,Apple M2,Apple M2,"1 Processor, 8 Cores",1.95 GHz,24.00 GB,macOS 26.3 (Build 25D125),6927,7967,7160
543549,https://browser.geekbench.com/ai/v1/543549,August 04 2026 11:56 AM,"Tue, 04 Aug 2026 11:56:07 +0000","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)",Apple Silicon,Core ML,CPU,Apple M1 Pro,Apple M1 Pro,"1 Processor, 8 Cores",3.21 GHz,32.00 GB,macOS 26.5.2 (Build 25F84),3831,6317,5053
543562,https://browser.geekbench.com/ai/v1/543562,August 04 2026 12:48 PM,"Tue, 04 Aug 2026 12:48:42 +0000",MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),Intel,Core ML,GPU,AMD Radeon Pro 5500M,Intel Core i9-9880H,"1 Processor, 8 Cores, 16 Threads",2.30 GHz,32.00 GB,macOS 26.5 (Build 25F71),3067,3468,938
543815,https://browser.geekbench.com/ai/v1/543815,August 05 2026 01:29 AM,"Wed, 05 Aug 2026 01:29:42 +0000","Mac17,2",MacBook Pro（14 英寸，M5）,,Apple Silicon,Core ML,Neural Engine,Apple M5,Apple M5,"1 Processor, 10 Cores",4.61 GHz,32.00 GB,macOS 26.5.2 (Build 25F84),5645,43213,61182
543816,https://browser.geekbench.com/ai/v1/543816,August 05 2026 01:32 AM,"Wed, 05 Aug 2026 01:32:06 +0000","Mac17,2",MacBook Pro（14 英寸，M5）,,Apple Silicon,Core ML,GPU,Apple M5,Apple M5,"1 Processor, 10 Cores",4.61 GHz,32.00 GB,macOS 26.5.2 (Build 25F84),14872,27836,28324
544141,https://browser.geekbench.com/ai/v1/544141,August 05 2026 01:39 PM,"Wed, 05 Aug 2026 13:39:28 +0000","Mac17,2",MacBook Pro（14 英寸，M5）,,Apple Silicon,Core ML,CPU,Apple M5,Apple M5,"1 Processor, 10 Cores",4.61 GHz,16.00 GB,macOS 27.0 (Build 26A5388g),5895,10499,7668
544146,https://browser.geekbench.com/ai/v1/544146,August 05 2026 01:41 PM,"Wed, 05 Aug 2026 13:41:54 +0000","Mac17,2",MacBook Pro（14 英寸，M5）,,Apple Silicon,Core ML,GPU,Apple M5,Apple M5,"1 Processor, 10 Cores",4.61 GHz,16.00 GB,macOS 27.0 (Build 26A5388g),14743,26874,26853
543820,https://browser.geekbench.com/ai/v1/543820,August 05 2026 01:42 AM,"Wed, 05 Aug 2026 01:42:50 +0000","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)",Apple Silicon,Core ML,CPU,Apple M1 Max,Apple M1 Max,"1 Processor, 10 Cores",3.22 GHz,32.00 GB,macOS 26.5.2 (Build 25F84),3857,6336,5055
544148,https://browser.geekbench.com/ai/v1/544148,August 05 2026 01:43 PM,"Wed, 05 Aug 2026 13:43:07 +0000","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)",Apple Silicon,Core ML,CPU,Apple M4,Apple M4,"1 Processor, 10 Cores",4.39 GHz,24.00 GB,macOS 27.0 (Build 26A5388g),4962,8051,6412
544150,https://browser.geekbench.com/ai/v1/544150,August 05 2026 01:43 PM,"Wed, 05 Aug 2026 13:43:46 +0000","Mac17,2",MacBook Pro（14 英寸，M5）,,Apple Silicon,Core ML,Neural Engine,Apple M5,Apple M5,"1 Processor, 10 Cores",4.61 GHz,16.00 GB,macOS 27.0 (Build 26A5388g),5813,40785,58206
544151,https://browser.geekbench.com/ai/v1/544151,August 05 2026 01:45 PM,"Wed, 05 Aug 2026 13:45:10 +0000","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)",Apple Silicon,Core ML,GPU,Apple M4,Apple M4,"1 Processor, 10 Cores",4.38 GHz,24.00 GB,macOS 27.0 (Build 26A5388g),10239,11643,11832
544153,https://browser.geekbench.com/ai/v1/544153,August 05 2026 01:47 PM,"Wed, 05 Aug 2026 13:47:07 +0000","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)",Apple Silicon,Core ML,Neural Engine,Apple M4,Apple M4,"1 Processor, 10 Cores",4.39 GHz,24.00 GB,macOS 27.0 (Build 26A5388g),4982,38310,51219
543824,https://browser.geekbench.com/ai/v1/543824,August 05 2026 02:38 AM,"Wed, 05 Aug 2026 02:38:38 +0000",Mac Studio (2025),Mac Studio (2025),Mac Studio (2025),Apple Silicon,Core ML,GPU,Apple M4 Max,Apple M4 Max,"1 Processor, 16 Cores",4.51 GHz,64.00 GB,macOS 27.0 (Build 26A5388g),24277,27319,25251
543827,https://browser.geekbench.com/ai/v1/543827,August 05 2026 02:40 AM,"Wed, 05 Aug 2026 02:40:44 +0000",Mac Studio (2025),Mac Studio (2025),Mac Studio (2025),Apple Silicon,Core ML,Neural Engine,Apple M4 Max,Apple M4 Max,"1 Processor, 16 Cores",4.51 GHz,64.00 GB,macOS 27.0 (Build 26A5388g),6586,40147,55744
544185,https://browser.geekbench.com/ai/v1/544185,August 05 2026 02:49 PM,"Wed, 05 Aug 2026 14:49:14 +0000","Mac17,8",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,CPU,Apple M5 Pro,Apple M5 Pro,"1 Processor, 18 Cores",4.60 GHz,64.00 GB,macOS 26.6 (Build 25G72),5324,9302,7203
544186,https://browser.geekbench.com/ai/v1/544186,August 05 2026 02:51 PM,"Wed, 05 Aug 2026 14:51:03 +0000","Mac17,8",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,Neural Engine,Apple M5 Pro,Apple M5 Pro,"1 Processor, 18 Cores",4.61 GHz,64.00 GB,macOS 26.6 (Build 25G72),5278,47832,64652
544188,https://browser.geekbench.com/ai/v1/544188,August 05 2026 02:53 PM,"Wed, 05 Aug 2026 14:53:43 +0000","Mac17,8",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,GPU,Apple M5 Pro,Apple M5 Pro,"1 Processor, 18 Cores",4.61 GHz,64.00 GB,macOS 26.6 (Build 25G72),21672,37028,36490
544190,https://browser.geekbench.com/ai/v1/544190,August 05 2026 02:56 PM,"Wed, 05 Aug 2026 14:56:38 +0000","Mac17,8",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,Neural Engine,Apple M5 Pro,Apple M5 Pro,"1 Processor, 18 Cores",4.61 GHz,64.00 GB,macOS 26.6 (Build 25G72),5361,47536,63931
543838,https://browser.geekbench.com/ai/v1/543838,August 05 2026 03:14 AM,"Wed, 05 Aug 2026 03:14:54 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,CPU,Apple M4,Apple M4,"1 Processor, 10 Cores",4.41 GHz,16.00 GB,macOS 26.6 (Build 25G70),5029,8381,6714
543843,https://browser.geekbench.com/ai/v1/543843,August 05 2026 03:16 AM,"Wed, 05 Aug 2026 03:16:53 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,GPU,Apple M4,Apple M4,"1 Processor, 10 Cores",4.40 GHz,16.00 GB,macOS 26.6 (Build 25G70),11513,13573,12231
543845,https://browser.geekbench.com/ai/v1/543845,August 05 2026 03:19 AM,"Wed, 05 Aug 2026 03:19:26 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,Neural Engine,Apple M4,Apple M4,"1 Processor, 10 Cores",4.42 GHz,16.00 GB,macOS 26.6 (Build 25G70),5033,39433,56818
544206,https://browser.geekbench.com/ai/v1/544206,August 05 2026 03:29 PM,"Wed, 05 Aug 2026 15:29:53 +0000","MacPro7,1",Mac Pro（2019 年）,,Intel,Core ML,CPU,Intel Core i5-6600K,Intel Core i5-6600K,"1 Processor, 4 Cores",3.50 GHz,16.00 GB,macOS 26.6 (Build 25G72),698,467,349
544210,https://browser.geekbench.com/ai/v1/544210,August 05 2026 03:37 PM,"Wed, 05 Aug 2026 15:37:50 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,Neural Engine,Apple M4 Pro,Apple M4 Pro,"1 Processor, 14 Cores",4.51 GHz,64.00 GB,macOS 27.0 (Build 26A5388g),6282,40081,55575
544212,https://browser.geekbench.com/ai/v1/544212,August 05 2026 03:39 PM,"Wed, 05 Aug 2026 15:39:56 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,GPU,Apple M4 Pro,Apple M4 Pro,"1 Processor, 14 Cores",4.51 GHz,64.00 GB,macOS 27.0 (Build 26A5388g),16517,18338,17155
544215,https://browser.geekbench.com/ai/v1/544215,August 05 2026 03:47 PM,"Wed, 05 Aug 2026 15:47:59 +0000","Mac17,8",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,GPU,Apple M5 Pro,Apple M5 Pro,"1 Processor, 18 Cores",4.59 GHz,48.00 GB,macOS 27.0 (Build 26A5388g),21674,36096,34961
543863,https://browser.geekbench.com/ai/v1/543863,August 05 2026 03:57 AM,"Wed, 05 Aug 2026 03:57:10 +0000","Mac17,4",MacBook Air（15 英寸，M5，2026 年）,,Apple Silicon,Core ML,CPU,Apple M5,Apple M5,"1 Processor, 10 Cores",4.46 GHz,24.00 GB,macOS 26.5.2 (Build 25F84),5543,9009,6960
543864,https://browser.geekbench.com/ai/v1/543864,August 05 2026 03:59 AM,"Wed, 05 Aug 2026 03:59:54 +0000","Mac17,4",MacBook Air（15 英寸，M5，2026 年）,,Apple Silicon,Core ML,GPU,Apple M5,Apple M5,"1 Processor, 10 Cores",4.46 GHz,24.00 GB,macOS 26.5.2 (Build 25F84),14411,25653,27102
544230,https://browser.geekbench.com/ai/v1/544230,August 05 2026 04:05 PM,"Wed, 05 Aug 2026 16:05:38 +0000","Mac17,9",MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,CPU,Apple M5 Pro,Apple M5 Pro,"1 Processor, 18 Cores",4.60 GHz,64.00 GB,macOS 26.6 (Build 25G72),5378,9356,7328
544235,https://browser.geekbench.com/ai/v1/544235,August 05 2026 04:26 PM,"Wed, 05 Aug 2026 16:26:38 +0000","Mac17,9",MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,GPU,Apple M5 Pro,Apple M5 Pro,"1 Processor, 18 Cores",4.60 GHz,64.00 GB,macOS 26.6 (Build 25G72),21584,37018,36544
544237,https://browser.geekbench.com/ai/v1/544237,August 05 2026 04:28 PM,"Wed, 05 Aug 2026 16:28:22 +0000","Mac17,9",MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,Neural Engine,Apple M5 Pro,Apple M5 Pro,"1 Processor, 18 Cores",4.60 GHz,64.00 GB,macOS 26.6 (Build 25G72),5374,47125,63148
543883,https://browser.geekbench.com/ai/v1/543883,August 05 2026 05:07 AM,"Wed, 05 Aug 2026 05:07:32 +0000",MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),Intel,Core ML,GPU,AMD Radeon Pro 5500M,Intel Core i9-9880H,"1 Processor, 8 Cores, 16 Threads",2.30 GHz,32.00 GB,macOS 26.5 (Build 25F71),2859,2907,902
544254,https://browser.geekbench.com/ai/v1/544254,August 05 2026 05:16 PM,"Wed, 05 Aug 2026 17:16:39 +0000","MacBook Pro (14-inch, Nov 2023)","MacBook Pro (14-inch, Nov 2023)","MacBook Pro (14-inch, Nov 2023)",Apple Silicon,Core ML,CPU,Apple M3 Pro,Apple M3 Pro,"1 Processor, 11 Cores",4.06 GHz,18.00 GB,macOS 26.6 (Build 25G72),4313,7554,6181
544257,https://browser.geekbench.com/ai/v1/544257,August 05 2026 05:19 PM,"Wed, 05 Aug 2026 17:19:32 +0000","MacBook Pro (14-inch, Nov 2023)","MacBook Pro (14-inch, Nov 2023)","MacBook Pro (14-inch, Nov 2023)",Apple Silicon,Core ML,GPU,Apple M3 Pro,Apple M3 Pro,"1 Processor, 11 Cores",4.06 GHz,18.00 GB,macOS 26.6 (Build 25G72),13061,14939,13956
543888,https://browser.geekbench.com/ai/v1/543888,August 05 2026 05:20 AM,"Wed, 05 Aug 2026 05:20:28 +0000","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)",Apple Silicon,Core ML,CPU,Apple M4,Apple M4,"1 Processor, 10 Cores",3.94 GHz,16.00 GB,macOS 27.0 (Build 26A5388g),2281,2977,2504
543891,https://browser.geekbench.com/ai/v1/543891,August 05 2026 05:26 AM,"Wed, 05 Aug 2026 05:26:37 +0000","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)",Apple Silicon,Core ML,Neural Engine,Apple M4,Apple M4,"1 Processor, 10 Cores",1.84 GHz,16.00 GB,macOS 27.0 (Build 26A5388g),1490,18358,26340
543896,https://browser.geekbench.com/ai/v1/543896,August 05 2026 05:37 AM,"Wed, 05 Aug 2026 05:37:28 +0000",MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Intel Core i9-9880H,Intel Core i9-9880H,"1 Processor, 8 Cores, 16 Threads",2.30 GHz,32.00 GB,macOS 26.5 (Build 25F71),1075,716,468
543897,https://browser.geekbench.com/ai/v1/543897,August 05 2026 05:40 AM,"Wed, 05 Aug 2026 05:40:41 +0000","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)",Apple Silicon,Core ML,GPU,Apple M1 Pro,Apple M1 Pro,"1 Processor, 8 Cores",3.22 GHz,16.00 GB,macOS 26.5.2 (Build 25F84),9202,10054,9079
543900,https://browser.geekbench.com/ai/v1/543900,August 05 2026 05:43 AM,"Wed, 05 Aug 2026 05:43:15 +0000","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)",Apple Silicon,Core ML,Neural Engine,Apple M1 Pro,Apple M1 Pro,"1 Processor, 8 Cores",3.22 GHz,16.00 GB,macOS 26.5.2 (Build 25F84),3814,17597,17534
543904,https://browser.geekbench.com/ai/v1/543904,August 05 2026 05:47 AM,"Wed, 05 Aug 2026 05:47:22 +0000","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)",Apple Silicon,Core ML,CPU,Apple M1 Pro,Apple M1 Pro,"1 Processor, 8 Cores",3.22 GHz,16.00 GB,macOS 26.5.2 (Build 25F84),3843,6321,5063
543909,https://browser.geekbench.com/ai/v1/543909,August 05 2026 05:53 AM,"Wed, 05 Aug 2026 05:53:33 +0000","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)",Apple Silicon,Core ML,GPU,Apple M4,Apple M4,"1 Processor, 10 Cores",3.88 GHz,16.00 GB,macOS 27.0 (Build 26A5388g),5903,6978,6712
544288,https://browser.geekbench.com/ai/v1/544288,August 05 2026 07:01 PM,"Wed, 05 Aug 2026 19:01:28 +0000","MacBook Pro (14-inch, Nov 2023)","MacBook Pro (14-inch, Nov 2023)","MacBook Pro (14-inch, Nov 2023)",Apple Silicon,Core ML,CPU,Apple M3 Pro,Apple M3 Pro,"1 Processor, 12 Cores",4.06 GHz,36.00 GB,macOS 26.6 (Build 25G72),4271,7477,6013
543956,https://browser.geekbench.com/ai/v1/543956,August 05 2026 07:11 AM,"Wed, 05 Aug 2026 07:11:09 +0000","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)",Apple Silicon,Core ML,CPU,Apple M1 Pro,Apple M1 Pro,"1 Processor, 10 Cores",3.16 GHz,16.00 GB,macOS 26.5.2 (Build 25F84),3720,6220,4955
